"";"CODMUNRES";"X.x";"ANO.x";"NIVEL.x";"POPRE_T";"POPRC_T";"POPRC_M";"POPRC_F";"POPRC_15";"POPRC_15_49";"POPRC_50";"POPRC_F_15";"POPRC_F_15_49";"POPRC_F_50";"X.y";"ANO.y";"NIVEL.y";"IDHM_A";"IDHM_CA";"IDHM_CA_M";"IDHM_CA_F";"X.x";"ANO.x";"NIVEL.x";"TN";"TNRC";"TNRCR";"TGI_15";"TGI_15_19";"TGI_20_24";"TGI_25_29";"TGI_30_34";"TGI_35_39";"TGI_40_44";"TGI_45_49";"TGI_50";"TGIF";"IM_P25";"IM_P50";"IM_P75";"IM_MD.x";"IM_DP";"EM_S";"EM_FI";"EM_FII";"EM_M";"EM_SI";"EM_SC";"TGRC_B";"TGRC_PT";"TGRC_PD";"TGRC_I";"TGRC_A";"TGCC";"TGSC";"TGNPRI";"TGPRI";"TGG";"NA.";"TGD_32_36";"TGD_37_41";"TGD_42";"TGD_28_31";"TGD_22_27";"TGD_22";"TGD_AT";"TGD_PRT";"TGD_PST";"DG_P25";"DG_P50";"DG_P75";"IM_MD.y";"DG_DP";"TKC_ID";"TKC_AD";"TKC_MAD";"TKC_IT";"TGRC_NR";"TGPRG_N";"TGPRG_S";"TPV";"TPC";"TRAP_C";"TRAP_P";"TRAP_T";"TGROB_1";"TGROB_2";"TGROB_3";"TGROB_4";"TGROB_5";"TGROB_6";"TGROB_7";"TGROB_8";"TGROB_10";"TGROB_9";"TNLOC_H";"TNLOC_O";"TNLOC_ES";"TNLOC_D";"TNLOC_AI";"TRS_M";"TRS_F";"TRRC_B";"TRRC_PT";"TRRC_PD";"TRRC_I";"TRRC_A";"TRP_BP";"TRP_N";"TRP_M";"PESO_P25";"PESO_P50";"PESO_P75";"PESO";"PESO_DP";"TRPIG_P";"TRPIG_A";"TRPIG_G";"TRAPG5_B";"TRAPG5_N";"APGAR5_MD";"APGAR5_DP";"TRSAC";"TRAC";"X.y";"ANO.y";"NIVEL.y";"TO";"TO_MT_G";"TONT_B";"TONT_PT";"TONT_PD";"TONT_I";"TONT_A";"TO_MT";"TO_MT_DG";"TO_MT_43";"TO_MT_PT";"TO_MT_42";"TO_MT_AB";"TO_MT_P";"TO_MT_P_I";"TO_MT_P_EM";"TO_MT_P_EFI";"TO_MT_P_EFII";"TO_MT_P_ESC";"TO_MT_P_ESI";"TO_MT_P_ES";"X";"ANO";"NIVEL";"POPR_RA";"POPR_RE";"TFG";"TMG";"RMM";"TMM";"TMM_P";"TMI"
"289";"431344";290;2015;"MUNICIPIO";2320;2277;1191;1086;471;1112;694;212;525;NA;289;2015;"MUNICIPIO";0;0,663;0;0;289;2015;"MUNICIPIO";22;0;22;0;0;4;10;2;3;1;0;0;22;"24.25";"28";"32";"28.14";"6.08";0;1;10;8;2;1;21;0;0;0;1;11;11;7;15;22;0;6;15;1;0;0;0;15;6;1;"36.25";"38";"39";"28.14";"2.29";2;0;18;2;0;0;22;6;16;18;4;0;1;3;5;1;4;2;2;2;2;0;22;0;0;0;0;13;9;21;0;0;0;1;6;14;2;"2486.25";"2990";"3428.75";"2988.86";"672.18";1;15;3;1;21;"9.5";"0.74";22;0;289;2015;"MUNICIPIO";19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;289;2015;"MUNICIPIO";"1.785";"0";41,9047619047619;8,18965517241379;0;0;0;0
"290";"431346";291;2015;"MUNICIPIO";1795;1757;861;896;289;882;586;146;444;NA;290;2015;"MUNICIPIO";0;0,676;0;0;290;2015;"MUNICIPIO";23;0;23;0;0;7;5;7;2;1;0;0;23;"24";"28";"32";"28.04";"6.33";0;1;0;13;8;1;22;1;0;0;0;20;3;13;10;23;0;4;18;0;1;0;0;18;5;0;"37";"38";"38.5";"28.04";"2.71";0;1;19;2;0;0;23;5;18;23;0;0;0;10;0;2;6;0;0;0;5;0;23;0;0;0;0;10;13;22;1;0;0;0;3;20;0;"2820";"3150";"3460";"3055.87";"562.96";0;22;1;1;22;"9.52";"0.79";23;0;290;2015;"MUNICIPIO";13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;290;2015;"MUNICIPIO";"2.32";"0";51,8018018018018;7,24233983286908;0;0;0;0
"291";"431349";292;2015;"MUNICIPIO";4160;3978;2032;1946;786;1982;1210;348;987;611;291;2015;"MUNICIPIO";0;0,767;0;0;291;2015;"MUNICIPIO";44;0;41;1;0;10;7;11;5;1;0;0;44;"21";"25.5";"31.25";"26.55";"6.93";0;1;12;20;9;2;44;0;0;0;0;27;17;22;22;44;0;4;40;0;0;0;0;40;4;0;"38";"38";"39";"26.55";"1.5";5;0;36;1;0;0;44;4;40;38;4;0;10;10;1;2;13;2;1;2;1;0;44;0;0;0;0;26;18;44;0;0;0;0;3;41;0;"2868.75";"3075";"3288.75";"3019.89";"446.86";4;36;2;4;40;"8.52";"1.93";43;0;291;2015;"MUNICIPIO";25;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;291;2015;"MUNICIPIO";"1.795";"0";44,5795339412361;6,00961538461539;22,7272727272727;101,317122593718;0;22,7272727272727
"292";"431350";293;2015;"MUNICIPIO";43897;40906;20157;20749;8748;22032;10126;4251;11040;5458;292;2015;"MUNICIPIO";0;0,751;0;0;292;2015;"MUNICIPIO";639;0;626;12;0;158;148;151;94;16;0;0;639;"23";"28";"32";"27.57";"6.48";1;24;145;318;103;48;570;38;24;2;0;280;355;270;369;639;0;49;573;3;4;7;0;573;60;3;"38";"39";"40";"27.57";"2.33";107;39;466;23;1;423;216;278;361;611;26;2;57;166;63;107;156;11;11;17;46;2;639;0;0;0;0;330;309;570;38;24;2;0;58;548;33;"2910";"3200";"3565";"3180.55";"598.29";35;521;60;10;629;"9.66";"0.67";631;5;292;2015;"MUNICIPIO";357;0;8;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;292;2015;"MUNICIPIO";"33.81";"192";57,8804347826087;8,13267421463881;12,5195618153365;72,463768115942;0;12,5195618153365
"293";"431360";294;2015;"MUNICIPIO";4221;4243;2111;2132;790;2067;1386;383;1033;NA;293;2015;"MUNICIPIO";0;0,706;0;0;293;2015;"MUNICIPIO";27;0;27;0;0;5;7;6;6;1;0;0;27;"24";"29";"34.5";"29";"7.1";0;1;10;10;6;0;27;0;0;0;0;24;3;12;15;27;0;4;22;0;1;0;0;22;5;0;"37.5";"39";"39.5";"29";"2.85";1;0;24;1;0;21;6;9;18;27;0;0;7;3;7;0;5;0;0;0;5;0;27;0;0;0;0;15;12;27;0;0;0;0;4;22;1;"2840";"3200";"3315";"3086.48";"839.14";2;23;2;1;26;"9.59";"1.19";27;0;293;2015;"MUNICIPIO";30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;293;2015;"MUNICIPIO";"2.519";"0";26,1374636979671;7,10732054015636;0;0;0;0
"294";"431365";295;2015;"MUNICIPIO";11413;10969;5462;5507;2226;5327;3416;1092;2662;NA;294;2015;"MUNICIPIO";0;0,715;0;0;294;2015;"MUNICIPIO";122;0;116;3;0;28;30;30;10;3;0;0;122;"21";"26";"31";"26.39";"6.47";2;8;43;53;12;4;97;10;12;2;0;53;68;46;76;122;0;10;108;3;1;0;0;108;11;3;"38";"39";"40";"26.39";"2.1";30;5;75;10;0;3;119;68;54;115;7;0;15;24;24;17;26;4;1;2;9;0;118;1;1;2;0;57;65;97;10;12;2;0;11;105;6;"2902.5";"3237.5";"3545";"3199.56";"526.38";5;102;10;5;114;"9.55";"0.98";119;2;294;2015;"MUNICIPIO";89;0;2;0;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;294;2015;"MUNICIPIO";"3.128";"0";45,8302028549962;7,79812494523789;24,5901639344262;112,697220135237;0;24,5901639344262
"295";"431370";296;2015;"MUNICIPIO";34974;34328;16641;17687;7946;18124;8258;3949;9355;4383;295;2015;"MUNICIPIO";0;0,737;0;0;295;2015;"MUNICIPIO";525;0;510;15;0;121;129;108;53;8;0;0;525;"21";"26";"31";"26.11";"6.62";1;23;175;210;74;37;507;3;14;0;1;303;218;224;301;525;0;43;468;7;6;1;0;468;50;7;"38";"39";"39";"26.11";"1.81";47;9;441;16;1;468;57;42;483;487;23;2;68;124;29;38;177;12;9;14;39;2;525;0;0;0;0;282;242;507;3;14;0;1;50;459;16;"2825";"3090";"3370";"3075.78";"517.35";45;434;31;3;522;"9.11";"0.52";519;4;295;2015;"MUNICIPIO";218;0;3;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;295;2015;"MUNICIPIO";"32.59";"0";56,1197220737574;6,23320180705667;7,61904761904762;42,7578834847675;0;7,61904761904762
"296";"431380";297;2015;"MUNICIPIO";7170;6920;3494;3426;1388;3622;1910;652;1811;NA;296;2015;"MUNICIPIO";0;0,72;0;0;296;2015;"MUNICIPIO";103;0;103;4;0;17;32;21;14;3;0;0;103;"21.5";"27";"32";"27.35";"6.6";1;9;32;34;21;6;77;2;22;1;1;83;20;50;53;103;0;8;89;4;2;0;0;89;10;4;"38";"38";"39";"27.35";"1.9";10;4;86;3;0;93;10;15;88;96;6;1;8;33;6;21;20;4;2;2;6;1;103;0;0;0;0;46;57;77;2;22;1;1;6;93;4;"2902.5";"3185";"3435";"3140.73";"511.42";4;90;7;6;97;"8.86";"0.98";102;1;296;2015;"MUNICIPIO";52;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;296;2015;"MUNICIPIO";"5.636";"0";56,8746548868029;7,25244072524407;9,70873786407767;55,2181115405853;0;9,70873786407767
"297";"431390";298;2015;"MUNICIPIO";41148;38058;19013;19045;7934;21431;8693;3853;10522;4670;297;2015;"MUNICIPIO";0;0,761;0;0;297;2015;"MUNICIPIO";601;0;601;12;0;132;151;167;67;16;1;0;601;"23";"28";"33";"27.76";"6.4";0;14;121;313;107;46;486;8;107;0;0;368;233;251;350;601;0;43;553;1;4;0;0;553;47;1;"38";"39";"39";"27.76";"1.4";94;39;433;30;3;533;68;57;544;573;27;1;45;167;27;60;228;18;8;8;39;1;601;0;0;0;0;313;288;486;8;107;0;0;37;548;16;"2890";"3165";"3420";"3148.78";"460.79";48;507;38;4;597;"9.05";"0.44";598;3;297;2015;"MUNICIPIO";246;0;1;0;0;0;0;5;0;1;0;0;0;0;0;0;0;0;0;0;0;297;2015;"MUNICIPIO";"39.211";"0";57,1184185516062;5,97841936424614;8,31946755407654;47,5194829880251;0;8,31946755407654
"298";"431395";299;2015;"MUNICIPIO";9932;9895;4909;4986;2334;4909;2652;1171;2468;NA;298;2015;"MUNICIPIO";0;0,661;0;0;298;2015;"MUNICIPIO";110;0;109;2;0;28;24;22;11;3;0;0;110;"22";"26";"31";"26.32";"6.54";1;10;34;49;8;8;81;17;12;0;0;31;79;42;68;110;0;12;88;8;0;1;0;88;13;8;"38";"39";"40";"26.32";"2.37";19;5;77;5;1;0;110;49;61;106;4;0;13;22;12;23;23;2;2;0;12;0;109;0;0;1;0;59;51;81;17;12;0;0;8;97;5;"2920";"3210";"3567.5";"3193.14";"575.24";8;85;15;3;107;"9.08";"0.77";110;0;298;2015;"MUNICIPIO";100;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;298;2015;"MUNICIPIO";"7.922";"8.345";44,5705024311183;10,0684655658478;9,09090909090909;40,5186385737439;0;9,09090909090909
"299";"431400";300;2015;"MUNICIPIO";7309;6812;3451;3361;1203;3700;1909;600;1776;NA;299;2015;"MUNICIPIO";0;0,773;0;0;299;2015;"MUNICIPIO";72;0;72;0;0;14;23;14;11;4;0;0;72;"23.75";"28";"34";"28.56";"6.66";0;0;10;36;22;4;70;1;1;0;0;55;17;34;38;72;0;10;60;2;0;0;0;60;10;2;"37";"38";"39";"28.56";"1.72";11;1;60;0;0;50;22;14;58;64;8;0;9;17;1;10;16;3;3;9;4;0;72;0;0;0;0;38;34;70;1;1;0;0;14;57;1;"2730";"3097.5";"3460";"3030.49";"570.82";4;53;6;0;72;"9.62";"0.62";72;0;299;2015;"MUNICIPIO";42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;299;2015;"MUNICIPIO";"4.907";"0";40,5405405405405;5,74634012860856;0;0;0;0
"300";"431402";301;2015;"MUNICIPIO";7648;7336;3694;3642;1364;3711;2261;650;1787;NA;300;2015;"MUNICIPIO";0;0,676;0;0;300;2015;"MUNICIPIO";71;0;70;2;0;11;17;18;9;1;0;0;71;"20.5";"27";"32";"26.9";"6.7";0;2;31;30;7;1;64;1;6;0;0;30;41;32;39;71;0;5;64;2;0;0;0;64;5;2;"38";"39";"40";"26.9";"1.78";21;6;31;9;2;5;66;36;35;67;4;0;8;21;9;10;15;1;1;4;2;0;70;0;0;1;0;34;37;64;1;6;0;0;4;63;4;"3017.5";"3410";"3665";"3352.37";"459.42";1;55;10;1;69;"9.44";"1.31";71;0;300;2015;"MUNICIPIO";69;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;300;2015;"MUNICIPIO";"6.24";"0";39,7313933967543;9,02196652719665;14,0845070422535;55,9597090095132;0;14,0845070422535
"301";"431403";302;2015;"MUNICIPIO";3725;3511;1784;1727;613;1903;995;292;919;NA;301;2015;"MUNICIPIO";0;0,749;0;0;301;2015;"MUNICIPIO";48;0;44;0;0;12;16;10;7;0;0;0;48;"22";"27.5";"30.25";"27.29";"5.72";0;2;8;29;3;6;45;0;2;0;1;25;23;25;23;48;0;4;43;0;1;0;0;43;5;0;"38";"39";"40";"27.29";"2.24";12;1;33;0;0;0;48;16;32;45;3;0;10;13;2;7;11;0;1;4;0;0;48;0;0;0;0;24;24;45;0;2;0;1;6;40;2;"2953.75";"3325";"3596.25";"3191.25";"662.16";2;37;5;1;45;"9.41";"1.38";48;0;301;2015;"MUNICIPIO";31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;301;2015;"MUNICIPIO";"3.511";"0";52,2306855277476;8,32214765100671;0;0;0;0
"302";"431405";303;2015;"MUNICIPIO";55486;51502;25449;26053;12675;29940;8887;6266;15076;4711;302;2015;"MUNICIPIO";0;0,704;0;0;302;2015;"MUNICIPIO";778;0;776;13;0;226;178;163;82;17;1;0;778;"21";"26";"31";"26.62";"6.43";0;33;286;347;56;56;716;17;42;1;2;261;517;340;438;778;0;64;691;7;10;6;0;691;80;7;"38";"39";"40";"26.62";"2.14";133;63;520;42;9;520;258;216;562;740;31;5;66;227;31;112;229;11;16;20;61;5;777;0;0;1;0;392;385;716;17;42;1;2;67;667;44;"2915";"3232.5";"3533.75";"3192.03";"579.7";40;635;79;16;761;"9.46";"0.88";644;7;302;2015;"MUNICIPIO";341;0;9;0;0;0;0;12;0;0;1;0;0;1;1;0;0;1;0;0;0;302;2015;"MUNICIPIO";"25.914";"0";51,6052003183868;6,14569440940057;15,4241645244216;79,5967100026532;3,34001336005344;16,7095115681234
"303";"431406";304;2015;"MUNICIPIO";5491;5154;2678;2476;1237;2692;1225;585;1298;NA;303;2015;"MUNICIPIO";0;0,622;0;0;303;2015;"MUNICIPIO";37;0;37;1;0;7;5;6;9;3;0;0;37;"22";"29";"36";"28.62";"8.4";1;3;15;10;7;1;35;0;2;0;0;26;11;19;18;37;0;12;21;2;1;1;0;21;14;2;"35";"38";"40";"28.62";"3.33";4;0;31;2;0;0;37;8;29;33;3;1;5;4;1;6;5;2;1;2;10;1;37;0;0;0;0;14;23;35;0;2;0;0;5;27;5;"2635";"3025";"3280";"3011.08";"747.18";2;26;7;0;37;"9.81";"0.52";37;0;303;2015;"MUNICIPIO";36;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;303;2015;"MUNICIPIO";"785";"0";28,5053929121726;6,55618284465489;54,0540540540541;154,083204930663;0;54,0540540540541
"304";"431407";305;2015;"MUNICIPIO";6372;6011;2996;3015;1093;3146;1772;566;1535;NA;304;2015;"MUNICIPIO";0;0,698;0;0;304;2015;"MUNICIPIO";54;0;54;1;0;11;15;13;7;0;0;0;54;"23.25";"27";"32";"27.19";"6.05";0;3;19;17;11;4;43;3;8;0;0;24;30;26;28;54;0;2;51;0;1;0;0;51;3;0;"38";"39";"39";"27.19";"1.53";5;4;41;4;0;0;54;14;40;52;2;0;1;22;4;8;14;1;1;0;3;0;54;0;0;0;0;28;26;43;3;8;0;0;2;51;1;"2963.75";"3257.5";"3548.75";"3233.83";"428.27";1;50;3;0;54;"9.43";"0.66";54;0;304;2015;"MUNICIPIO";45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;304;2015;"MUNICIPIO";"4.824";"0";35,1791530944625;7,06214689265537;0;0;0;0
"305";"431410";306;2015;"MUNICIPIO";196739;184826;88050;96776;39394;102834;42598;19278;53272;24226;305;2015;"MUNICIPIO";0;0,776;0;0;305;2015;"MUNICIPIO";2925;0;2923;54;0;706;649;662;391;74;4;0;2925;"22";"27";"32";"27.13";"6.71";2;65;810;1260;601;187;2613;16;286;8;2;2197;726;1308;1617;2925;0;345;2478;40;38;19;5;2478;407;40;"37";"38";"39";"27.13";"2.31";470;253;1890;276;33;2897;28;1111;1814;2772;146;6;57;1001;131;568;628;60;72;68;333;6;2924;0;0;1;0;1485;1440;2613;16;286;8;2;337;2500;88;"2810";"3120";"3420";"3077.54";"562.32";206;2449;182;87;2836;"9.29";"0.9";2908;16;305;2015;"MUNICIPIO";1372;0;17;1;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;305;2015;"MUNICIPIO";"196.739";"49.184";54,9068929268659;6,97370628091024;8,54700854700855;46,9289683135606;0;8,54700854700855
"306";"431413";307;2015;"MUNICIPIO";2297;2196;1126;1070;383;1046;767;188;499;NA;306;2015;"MUNICIPIO";0;0,71;0;0;306;2015;"MUNICIPIO";16;0;16;0;0;5;4;3;3;0;0;0;16;"23";"27";"32.25";"27.69";"6.12";0;0;5;7;4;0;13;0;3;0;0;13;3;7;9;16;0;1;15;0;0;0;0;15;1;0;"38.75";"39";"40";"27.69";"1.15";1;1;12;2;0;0;16;4;12;16;0;0;1;5;0;3;6;0;0;0;1;0;16;0;0;0;0;8;8;13;0;3;0;0;1;15;0;"2888.75";"3372.5";"3456.25";"3211.62";"444.36";1;15;0;0;16;"9.5";"0.52";16;0;306;2015;"MUNICIPIO";15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;306;2015;"MUNICIPIO";"2.219";"0";32,064128256513;6,5302568567697;0;0;0;0
"307";"431415";308;2015;"MUNICIPIO";8437;8044;4050;3994;1556;4085;2403;782;1980;1232;307;2015;"MUNICIPIO";0;0,683;0;0;307;2015;"MUNICIPIO";93;0;92;1;0;19;27;20;10;8;0;0;93;"24";"28";"33";"28.4";"6.56";0;7;32;37;15;2;86;6;1;0;0;84;9;33;60;93;0;10;82;0;1;0;0;82;11;0;"38";"39";"39";"28.4";"1.66";16;2;73;0;0;0;93;23;70;88;5;0;20;12;16;7;24;1;4;2;7;0;93;0;0;0;0;51;42;86;6;1;0;0;7;83;3;"2875";"3240";"3495";"3178.82";"481.87";7;81;3;2;91;"9.56";"0.7";90;3;307;2015;"MUNICIPIO";63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;307;2015;"MUNICIPIO";"1.76";"0";46,969696969697;7,46710916202442;0;0;0;0
"308";"431417";309;2015;"MUNICIPIO";2195;2212;1161;1051;535;1168;509;263;563;NA;308;2015;"MUNICIPIO";0;0,64;0;0;308;2015;"MUNICIPIO";25;0;20;1;0;7;6;7;1;1;0;0;25;"23";"28";"31";"27.24";"6.55";0;2;13;6;4;0;18;3;2;0;0;7;18;10;15;25;0;1;19;2;0;2;0;19;3;2;"37.75";"38.5";"40.25";"27.24";"4.88";7;2;12;0;0;0;25;9;16;24;1;0;5;2;3;3;7;0;0;1;3;0;25;0;0;0;0;8;17;18;3;2;0;0;3;21;1;"2895";"3095";"3645";"3052";"930.54";2;16;5;2;23;"9";"1.94";22;1;308;2015;"MUNICIPIO";11;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;308;2015;"MUNICIPIO";"811";"0";44,404973357016;5,01138952164009;40;177,619893428064;0;40
"309";"431420";310;2015;"MUNICIPIO";8011;7811;3826;3985;1640;3746;2425;793;1925;NA;309;2015;"MUNICIPIO";0;0,678;0;0;309;2015;"MUNICIPIO";91;0;68;2;0;22;24;19;9;3;0;0;91;"22";"27";"31";"26.9";"6.47";0;3;38;37;10;1;58;12;7;0;0;30;60;39;52;91;0;13;72;2;1;2;0;72;16;2;"37.25";"38";"39.75";"26.9";"3.08";16;8;47;5;0;0;91;32;59;87;3;1;20;9;19;6;17;1;0;5;12;1;91;0;0;0;0;42;49;58;12;7;0;0;17;72;2;"2750";"3130";"3555";"3045.38";"732.15";8;69;6;9;82;"9.18";"1.37";87;0;309;2015;"MUNICIPIO";78;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;309;2015;"MUNICIPIO";"7.787";"0";47,2727272727273;9,73661215828236;21,978021978022;103,896103896104;0;21,978021978022
"310";"431430";311;2015;"MUNICIPIO";4055;3973;2008;1965;749;2085;1139;371;1014;580;310;2015;"MUNICIPIO";0;0,741;0;0;310;2015;"MUNICIPIO";36;0;35;0;0;7;11;13;2;0;0;0;36;"24";"28";"32";"27.64";"5.44";0;1;7;20;6;2;34;0;2;0;0;30;6;18;18;36;0;2;34;0;0;0;0;34;2;0;"38";"38";"39";"27.64";"1.36";1;0;32;2;0;0;36;5;31;33;3;0;2;14;0;3;12;1;2;0;2;0;36;0;0;0;0;20;16;34;0;2;0;0;1;31;4;"2982.5";"3112.5";"3372.5";"3229.5";"493.33";1;29;6;0;36;"9.33";"0.63";36;0;310;2015;"MUNICIPIO";27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;310;2015;"MUNICIPIO";"2.984";"0";35,5029585798817;6,65844636251541;0;0;0;0
"311";"431440";312;2015;"MUNICIPIO";342873;328275;154198;174077;65134;173146;89995;31999;90025;52053;311;2015;"MUNICIPIO";0;0,739;0;0;311;2015;"MUNICIPIO";4428;0;3109;76;0;1021;1050;1051;531;125;12;0;4428;"22";"27";"32";"27.22";"6.65";7;166;1432;1601;873;308;2932;524;231;3;1;1548;2837;2084;2344;4428;0;535;3447;85;72;21;3;3447;631;85;"37";"39";"40";"27.22";"2.46";740;238;2173;219;54;4376;52;1511;2917;4216;185;11;841;745;559;391;878;72;73;121;477;11;4418;0;0;10;0;2256;2172;2932;524;231;3;1;477;3741;210;"2870";"3200";"3516.25";"3151.53";"590.69";256;3343;419;146;4272;"9.41";"1.02";4004;27;311;2015;"MUNICIPIO";3203;5;30;6;7;0;0;64;5;4;1;1;0;7;7;1;0;1;1;0;0;311;2015;"MUNICIPIO";"323.638";"203.861";49,1863371285754;9,34165128196154;14,453477868112;71,0913635101361;4,04283090570963;14,6793134598013
"312";"431442";313;2015;"MUNICIPIO";5532;5182;2594;2588;892;2948;1342;425;1496;NA;312;2015;"MUNICIPIO";0;0,758;0;0;312;2015;"MUNICIPIO";48;0;48;0;0;8;13;13;11;0;0;0;48;"25";"29.5";"33.25";"29.02";"5.58";0;0;12;22;9;5;43;1;4;0;0;33;15;21;27;48;0;4;44;0;0;0;0;44;4;0;"38";"38";"39";"29.02";"1.2";8;2;38;0;0;0;48;5;43;43;5;0;1;17;4;6;12;1;3;2;2;0;48;0;0;0;0;26;22;43;1;4;0;0;2;42;4;"2943.75";"3287.5";"3552.5";"3267.5";"443.1";1;40;5;0;48;"9.56";"0.58";46;1;312;2015;"MUNICIPIO";41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;312;2015;"MUNICIPIO";"4.856";"0";32,0855614973262;7,411424439624;0;0;0;0
"313";"431445";314;2015;"MUNICIPIO";2609;2513;1274;1239;500;1329;684;224;670;NA;313;2015;"MUNICIPIO";0;0,72;0;0;313;2015;"MUNICIPIO";35;0;34;1;0;9;10;5;5;1;0;0;35;"22";"27";"30";"26.83";"6.78";0;2;14;13;5;1;34;0;1;0;0;18;16;18;17;35;0;5;30;0;0;0;0;30;5;0;"37";"38";"39";"26.83";"1.67";5;1;27;0;0;0;35;8;27;33;1;1;2;12;3;1;10;0;1;1;4;1;35;0;0;0;0;13;22;34;0;1;0;0;4;31;0;"2785";"2960";"3242.5";"3022.29";"443.49";4;29;1;0;35;"9.71";"0.52";34;0;313;2015;"MUNICIPIO";9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;313;2015;"MUNICIPIO";"2.525";"515";52,2388059701493;3,44959754695286;0;0;0;0
"314";"431446";315;2015;"MUNICIPIO";2126;2130;1110;1020;463;1004;663;224;486;NA;314;2015;"MUNICIPIO";0;0,65;0;0;314;2015;"MUNICIPIO";23;0;17;0;0;6;8;6;2;0;0;0;23;"22.5";"28";"32";"27.61";"5.57";0;2;7;9;3;2;21;0;2;0;0;19;4;9;14;23;0;1;17;2;1;0;0;17;2;2;"37";"38";"40";"27.61";"3.06";7;1;12;3;0;0;23;6;17;21;1;0;3;4;3;3;4;0;1;0;2;0;23;0;0;0;0;7;16;21;0;2;0;0;1;20;2;"2875";"3025";"3420";"3093.26";"669.41";1;16;2;0;20;"9.1";"0.55";23;0;314;2015;"MUNICIPIO";12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;314;2015;"MUNICIPIO";"2.126";"0";47,3251028806584;5,64440263405456;0;0;0;0
"315";"431447";316;2015;"MUNICIPIO";4560;4471;2314;2157;980;2282;1209;486;1081;NA;315;2015;"MUNICIPIO";0;0,678;0;0;315;2015;"MUNICIPIO";42;0;41;3;0;9;7;13;5;3;0;0;42;"22.25";"29";"32.75";"28.1";"7.33";0;3;11;19;6;3;39;1;2;0;0;34;8;15;27;42;0;3;39;0;0;0;0;39;3;0;"37";"38";"39";"28.1";"1.25";5;0;36;0;0;29;13;9;33;38;4;0;6;8;5;4;13;1;3;0;2;0;42;0;0;0;0;22;20;39;1;2;0;0;1;39;2;"3051.25";"3242.5";"3597.5";"3281.79";"397.73";2;33;7;2;40;"9.6";"0.96";42;0;315;2015;"MUNICIPIO";27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;315;2015;"MUNICIPIO";"0";"0";38,8529139685476;5,92105263157895;0;0;0;0
"316";"431449";317;2015;"MUNICIPIO";4761;4497;2277;2220;1003;2315;1179;494;1131;595;316;2015;"MUNICIPIO";0;0,71;0;0;316;2015;"MUNICIPIO";43;0;43;1;0;6;14;8;8;0;0;0;43;"23";"27";"31";"27.47";"6.27";1;2;16;21;2;1;34;2;7;0;0;36;7;16;27;43;0;4;38;1;0;0;0;38;4;1;"38";"39";"40";"27.47";"1.64";5;5;29;4;0;0;43;10;33;40;1;1;5;8;9;6;8;0;1;0;4;1;43;0;0;0;0;20;23;34;2;7;0;0;2;40;1;"3000";"3120";"3462.5";"3175.35";"429.49";1;37;4;1;42;"9.35";"0.69";43;0;316;2015;"MUNICIPIO";37;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;316;2015;"MUNICIPIO";"1.875";"0";38,0194518125553;7,7714765805503;23,2558139534884;88,4173297966401;0;23,2558139534884
